estado,ano,mes,producao_litros,temperatura_media,chuvas_mm,preco_litro
SC,2023,2,14007,20.77596720605068,49.320122474463346,1.97
SC,2020,10,4737,25.937213551133716,44.98878101595706,2.45
PR,2017,7,14608,22.475911921672658,101.50314815916232,1.7
SC,2015,8,1000,26.444622353624307,37.72548974405253,1.73
PA,2018,6,14461,22.88082196685397,90.60528883556805,1.6
BA,2023,6,7024,20.25367610797501,121.50110370750856,1.98
PA,2017,10,9762,18.721951533649115,78.81779951934816,1.59
BA,2023,1,15259,25.45238376011769,0.0,1.62
MG,2021,4,14236,25.525951630642258,166.6980696144666,2.03
SP,2018,1,11960,26.91064722681365,113.32916677142093,2.19
CE,2017,4,16845,24.983620818931374,113.9287013219078,1.83
SP,2019,2,3499,12.727694036222443,88.39686557009996,2.21
PA,2019,11,13022,25.51030232354073,140.5446512877252,2.13
SP,2017,5,8049,19.62762760647432,146.8997672545598,2.26
CE,2023,10,16590,18.396846005520956,151.89854478521846,1.79
RS,2018,9,15435,18.03553614323551,113.43614993914635,2.7
SP,2019,11,15616,17.759436082074384,31.201240734210117,1.76
SC,2018,12,20226,24.836934305746947,120.25862722986977,1.91
CE,2019,10,17631,21.80644727725788,113.37165174752072,2.25
GO,2021,3,11212,19.442684126272308,72.567521892975,2.14
SC,2023,8,11993,24.069247667107216,59.90719527282742,2.35
RS,2021,3,15004,20.682200326260133,127.15191803741052,2.01
RS,2019,6,12680,26.94321277163614,96.20816398773901,1.73
PE,2021,4,15525,28.350658121501127,80.49396552893032,1.64
SC,2019,8,1000,23.347193292662062,183.6203016060079,2.63
BA,2017,11,21404,28.131823159525403,133.57709667257438,2.01
GO,2021,6,12305,28.126772281957223,121.72681697617415,2.05
CE,2016,8,3887,24.253823231138835,160.92161406884486,2.64
RS,2023,1,7431,29.200360399814407,116.51894088808412,1.95
RS,2015,6,1353,22.135013984857448,64.79471269188981,2.11
GO,2020,1,6548,18.134234522725283,80.52028147331762,1.79
PE,2021,1,11288,19.3368657626292,136.59713567287653,1.71
BA,2022,8,19573,21.996946035920335,131.241940108102,2.67
MG,2023,7,14053,25.6029061491905,122.31567157382388,2.67
RS,2016,3,13164,20.535531396821153,43.114899903525504,2.41
PE,2016,6,6324,21.972597439714512,140.66779761074775,2.4
PR,2019,9,7877,20.251570534374295,96.74930886109719,2.33
CE,2019,7,8265,22.041294044464653,129.9970804470425,1.88
GO,2020,12,8469,28.028128316832284,58.491793885733564,2.19
PA,2017,3,10242,25.072727672487904,198.30171412323034,1.95
PR,2022,6,10619,22.2690322002235,112.37479519590136,1.32
PR,2015,11,10304,27.66141336956017,79.12263463670074,2.44
PA,2020,4,8643,24.076995713992737,132.30930060682638,2.27
BA,2018,3,12675,24.400966503168743,142.9029112772982,1.7
SC,2015,9,10427,27.428325800002657,131.70383305196174,1.99
SC,2021,10,4022,22.97213661045686,50.259787929903965,2.42
PA,2023,2,12171,26.748721388909797,157.13337494112704,2.14
SC,2018,1,11416,26.534785925296756,82.7569873453609,1.59
BA,2018,2,4101,23.56336507908069,99.1952781421969,1.74
CE,2020,7,9043,19.811420051862342,0.0,2.66
SP,2017,10,14985,24.038075292338124,76.79746868683398,2.12
PE,2020,1,6317,27.41175973992505,76.4826146045234,2.42
PA,2021,6,5789,26.459304208426463,122.53039177078598,2.65
PE,2017,7,10375,29.130751173351943,73.75018365758775,1.96
RS,2021,9,15114,22.528799380280514,18.919928854775492,2.21
BA,2017,8,21051,26.337901418196708,112.19218362467532,1.51
PE,2016,6,15294,20.981136738486164,87.47853338948393,1.92
PA,2018,3,17424,24.60475188192109,63.572490783456885,2.27
CE,2022,8,13733,27.316237215644946,104.37631749225096,2.04
SC,2023,7,8574,26.719273762203127,11.012974441856969,2.24
PR,2021,3,15258,24.309219125772263,131.0229901231168,2.38
PR,2015,9,11571,23.195843512316127,90.85987241336684,2.27
RS,2017,12,13885,21.015507025892177,86.63494628049779,2.2
PE,2023,2,7269,23.322680181852594,147.64000538026983,2.16
GO,2015,3,14332,20.06938847538381,73.2089672140379,1.93
PA,2023,2,11397,22.970417855206737,112.93280149915756,1.82
GO,2022,1,13156,18.58133035398031,93.52415384684998,2.51
PA,2015,4,11574,20.043998315914024,260.79736215558324,2.34
PA,2020,5,10613,26.558417701670326,124.41997811812226,1.86
CE,2019,6,14423,26.224182274505964,42.92716003961806,2.12
RS,2020,5,9969,23.133456483804093,187.6105578602804,1.68
PR,2019,1,4056,24.194306368858896,152.14968123295213,1.96
RS,2020,3,2630,24.596687017047525,102.24808808791758,2.26
RS,2019,1,12922,25.380985170033547,78.1336157576373,2.18
MG,2019,11,9763,25.05995012175508,33.68116769118653,2.13
PA,2018,5,3354,19.989672365174258,121.52689465990653,1.83
GO,2017,5,12532,16.67074913445314,66.24218123749472,1.77
CE,2017,12,11530,20.949334352612663,56.00158211967456,2.38
BA,2018,11,9501,23.537008872360868,138.77047672019867,2.61
PA,2023,6,13234,26.880551008123046,177.2452349354572,2.26
SP,2016,8,18575,24.703079072186945,76.1863488616311,2.05
PA,2023,10,18422,25.60312968852014,140.29467301660628,2.47
PR,2015,12,12718,21.309355135696883,110.61095641880131,1.85
GO,2015,1,11576,23.787813301436977,117.94142663226351,2.42
SC,2019,4,12788,24.196454578371636,59.06894564179084,1.92
SC,2020,10,13545,21.732969483813307,89.38255429828263,1.94
PR,2020,11,10658,20.791320282368034,45.16812456805902,2.0
PA,2017,1,12872,23.319966668711885,38.87013260057043,2.07
PA,2021,9,4131,25.983709044344575,125.91376140181768,2.37
BA,2023,11,12406,21.285145533260568,73.78555444843566,1.71
PR,2022,7,14384,23.375421801657787,54.245850357382466,1.92
PA,2020,7,9550,28.064968903024823,39.52455795916261,2.16
GO,2022,12,11522,22.44197606735661,24.31312089125322,2.27
SC,2019,5,6442,24.021848961151257,2.1796274410381926,1.59
SP,2022,7,5748,23.682875757072935,105.54723991226673,1.86
PA,2018,12,13054,23.436625115531584,0.0,1.58
RS,2022,2,8352,29.005434493002028,123.56595852414588,1.89
PE,2016,4,3115,24.91725992710218,123.21373234124826,1.97
SC,2019,7,6441,19.289453700787927,95.04376043060721,2.25
MG,2023,3,7168,28.585259539719274,103.70670200258283,1.41
PR,2018,2,15872,24.824440383592464,85.73199271109428,2.3
BA,2020,10,12895,22.879276909041096,111.25961637454665,1.95
RS,2015,2,7641,28.048327516916476,110.67834666462545,2.0
PR,2023,1,9061,21.66393011062482,165.07556817399444,2.39
PA,2015,5,18560,29.147100278641812,176.64145488312693,2.5
PA,2019,12,16680,24.27990792770268,175.10971085740965,1.9
PA,2018,6,6409,27.016676541018533,60.113306310003914,1.9
SC,2017,6,17817,33.20250633475995,137.88625882027776,1.99
PE,2020,9,11596,24.54027461643326,125.3032068946525,1.9
CE,2016,4,15998,23.70950429987948,67.5522607181509,1.67
SP,2017,1,11183,20.79891118621776,55.6823261344631,2.09
PR,2019,6,17929,23.638288629692354,81.16497568138851,1.9
MG,2023,5,6201,20.891484674198004,46.955828921885725,2.13
RS,2016,10,10722,23.43909471159617,30.53593656883649,2.61
PE,2022,6,18082,32.68405239142,124.86910433460102,2.07
SC,2016,3,1000,24.358793863724575,101.63662388285161,1.87
PE,2019,2,11769,22.33893745222769,101.37931758117762,2.02
GO,2021,6,10032,23.370845769531503,146.3348367191831,2.14
BA,2022,1,15423,22.764385802270596,90.20628067484176,2.05
PA,2015,7,17349,27.14520561942488,141.51834775214115,1.93
CE,2020,7,15651,23.729326206299522,63.05116577031136,1.6
BA,2015,10,13205,28.826664280239413,62.739135813619775,2.29
CE,2016,7,12202,23.051702147846846,100.69940579438564,1.83
PR,2015,12,10286,23.24526216891931,206.0657964867149,2.54
BA,2019,11,13049,21.30964684283276,164.2701170079814,1.99
MG,2023,10,19298,22.849854293216193,154.90117746300848,1.95
GO,2020,1,7847,18.79928931473564,31.40293247257219,1.96
RS,2015,4,9989,17.6105694484204,107.25518969418147,2.15
PA,2015,7,11622,25.87402006109684,141.05533769816952,1.84
SP,2016,11,17004,18.763678110237187,204.26639003587815,1.9
GO,2023,9,13116,25.21789649754906,15.81361533443328,2.29
MG,2017,5,16917,22.498509450465644,136.54796831567717,1.79
CE,2015,2,17170,26.818586916490254,153.21867909485084,2.26
BA,2019,7,14960,18.82978673785842,122.5871107879536,2.35
SC,2021,10,6680,25.794752441044096,32.48410950842367,2.3
PA,2020,1,20305,24.994799862837183,112.66293111336469,2.17
CE,2015,7,19061,25.0875486758453,121.44112773133347,1.56
CE,2019,6,12317,27.371696600674017,108.88922782022505,1.74
SC,2019,7,5091,24.210861201267402,65.75167650738267,1.69
PR,2020,10,4197,16.65648334980235,59.557742456953946,1.99
PR,2017,3,13271,25.347324272071162,122.80830635067764,2.11
SC,2019,3,8491,24.959017837728155,66.18171221820306,1.74
PE,2021,7,3414,23.266124750876173,67.32247651970931,2.05
SC,2019,2,4103,21.474681276963373,93.01781793792094,2.31
PA,2019,1,9650,22.917242031020148,107.98850680559404,1.8
PR,2019,9,12974,28.37417932994731,151.93673720722848,1.85
PR,2017,9,19028,21.2402764662783,40.197081626201395,2.45
PE,2015,7,14421,18.778765577831845,35.256717418690144,1.82
CE,2019,7,10092,19.59521193911386,80.89527030827111,2.2
SC,2023,3,13899,23.89411224843396,9.990807314797735,2.47
RS,2015,10,13452,29.012551588330982,129.3279656697924,1.75
PA,2017,2,15697,30.614552166234454,0.3210808785438104,1.77
MG,2018,11,11800,25.950694528348638,135.36867585573722,2.03
BA,2015,7,17180,21.05626215419799,155.45037182774036,2.12
GO,2015,9,16122,21.374724733874935,112.98540877998931,1.91
CE,2022,1,12413,26.62751198629711,7.134052474011426,2.69
BA,2016,4,11403,27.99490628990352,105.30622036065901,2.26
MG,2022,6,16598,22.074009016639994,60.16298883459404,1.86
PR,2021,7,8432,28.27335148472182,39.899833039715396,1.69
SP,2016,10,4466,23.31131948098884,128.97165464827816,2.08
PR,2020,7,4438,26.142851928304125,138.343043369836,2.23
SC,2020,10,8018,27.43640095967802,164.2846223239561,2.65
CE,2017,2,15298,19.554696453079252,85.76047728586168,2.12
RS,2016,4,9886,25.354316299600427,108.59707015870018,2.03
RS,2015,5,13022,28.285927632043666,183.26794062152587,1.81
PR,2020,12,9523,22.318004938918016,204.76442555592567,2.21
SC,2019,1,9563,20.8302556932683,154.0185341589083,2.41
GO,2023,1,6872,25.484356305990296,82.50208608819898,1.56
BA,2015,10,11540,24.40032983713194,100.36275868180005,2.12
PR,2021,3,11124,23.01808790617686,91.09022891446504,1.79
PE,2019,10,14063,23.993361870120733,135.28156169025652,1.69
PR,2019,3,13438,18.98911798273245,59.01716191832633,2.61
RS,2016,12,11014,25.213425968551622,116.06665906570495,2.37
SC,2017,8,4469,28.77779356602106,116.31891613097731,1.92
SP,2021,9,17352,21.855972630647784,119.18752627990959,2.05
PR,2020,11,11574,21.51474920864907,48.88023545645073,2.0
PE,2016,12,12398,24.517685231972653,112.36016998133161,1.76
PR,2020,1,20002,32.537632350867014,188.46488731315873,1.94
PA,2016,11,16541,27.299649820660406,77.15237214282163,2.34
SC,2016,2,14232,23.717475645812105,112.9868873328731,1.93
SP,2016,10,11988,24.118796454156413,7.898312710719765,2.24
BA,2017,2,11941,27.596540626850246,112.64472084211002,1.93
PR,2016,4,13200,21.27187425741276,110.8284653085443,1.74
CE,2018,2,14034,25.835227819993214,105.82370386459948,2.46
SC,2023,7,20557,20.647634973317434,136.5182264626073,1.46
CE,2020,9,24366,26.77474400765563,86.0481632971388,2.64
PA,2015,7,13451,23.11813682335735,158.82007682068433,2.4
SC,2022,12,1233,24.602082375728774,55.843447337060766,2.15
SP,2021,6,7241,22.9233717453956,172.16417662243086,1.97
SP,2017,10,21057,26.096060128059946,110.63275408599449,1.99
SP,2015,1,15593,23.47595425023151,96.41797935545384,2.16
BA,2019,11,14130,30.473915058084778,28.409969698021783,2.16
MG,2018,10,11165,28.256602769406637,44.51505148264834,1.81
SC,2022,9,6054,20.087134013091767,117.54197372123205,2.12
SP,2015,5,20388,24.574368408449804,64.15959509623943,2.18
PR,2015,11,7883,26.205465695967753,149.7526373328523,2.01
CE,2018,5,15646,22.62552201422036,114.3717875848042,2.77
PE,2022,6,5496,27.63743011188603,28.749283221805825,2.06
PA,2019,9,10923,27.28395244773082,138.05433028043657,1.57
SP,2016,8,16964,23.74931234042141,91.87944569908863,1.8
PR,2020,8,10751,26.94364765222015,97.71200154190477,2.31
PR,2019,8,10157,16.768011915275576,152.22928022707328,1.88
SP,2016,1,12053,28.072764627830527,30.285011349914853,1.8
SP,2017,1,5319,26.659526406226576,43.768278018619654,2.52
BA,2023,8,4379,20.736966915806224,116.27897654373793,2.15
PR,2021,5,15571,24.755641080278565,15.061534677084381,1.92
PE,2021,9,9888,17.92114946589828,69.6426161686344,1.27
PR,2020,2,15532,21.70972910143131,148.9229899992467,2.29
PE,2022,9,17590,27.286918014247238,94.56354432655522,2.1
BA,2018,12,17993,23.961491524784545,31.27849465765192,2.49
MG,2022,8,3894,23.795391082429344,109.45488152735865,1.77
CE,2018,9,8510,24.135678571939675,79.75581949703545,1.99
PE,2022,4,14687,23.785711061287486,64.88545474811167,2.19
MG,2023,1,14765,26.962469150906184,277.82290371884073,2.48
RS,2017,1,23247,22.14303115665641,128.74139421906702,2.18
RS,2017,5,7461,25.258038220984034,85.82689773370834,1.89
BA,2016,2,17840,20.566147005370215,144.91527569284483,2.49
SC,2017,8,13861,26.223297684800134,85.45066294499328,2.01
MG,2017,10,3798,23.035886694443427,74.09321153724856,2.15
MG,2019,11,9260,23.877037401466158,114.97230020273797,2.33
PA,2019,5,13312,22.913487183424643,125.43450400951042,2.57
GO,2016,5,3478,23.293039798454394,146.28723003512852,2.21
BA,2020,2,1630,20.985821317063635,171.18327901211953,2.88
RS,2019,7,3193,24.987750186478003,159.37527602563276,2.07
RS,2020,8,13295,25.663992292106478,142.82850568820237,2.19
PR,2015,10,9576,20.008079538461935,147.96337293363428,1.91
PA,2019,1,8900,22.21080028206058,159.2350004134504,2.2
SP,2023,2,9071,24.090041527849873,135.49129942636318,2.19
CE,2016,10,4879,22.204055585401992,20.72996815304792,2.41
PR,2015,4,9717,23.331535157439827,124.88224059316963,2.23
PA,2023,5,2898,28.848305221470046,168.8488562774413,1.94
RS,2023,2,17938,20.945511643622723,59.85904135415035,2.18
PA,2023,1,20461,17.06343899118511,80.3972419874259,1.9
SC,2020,9,1000,22.203780563081057,96.99485290917654,2.26
CE,2022,1,9654,23.015520945060924,109.50520307252707,1.93
SP,2015,4,9979,22.530030153356154,72.24493626904157,1.68
GO,2018,2,11127,24.806433591546124,102.86310571701728,1.76
BA,2015,11,17007,20.915754720470485,125.66261448471231,1.75
MG,2022,4,9668,20.474159650211234,0.0,1.94
SC,2015,8,11558,21.976538476857684,103.7388423310777,1.85
MG,2017,8,26895,22.03845379056252,80.87112729769956,2.09
PA,2018,11,11443,30.362522843847355,14.656021619631517,1.98
CE,2022,12,20831,28.657342643784936,128.2099844029465,2.25
PR,2020,9,14509,18.991419152115693,115.56458251332171,2.21
PE,2021,11,9231,18.2105732613268,108.2464624393192,2.0
MG,2022,12,8396,23.7427411571386,130.5242650755356,2.47
BA,2016,5,11963,29.73478503601308,116.06249618454109,1.82
RS,2022,7,6367,25.99826922547946,63.10508324408452,2.4
PR,2017,3,7680,23.90134290239162,136.14914056885948,2.15
PR,2021,10,9884,22.631777181865107,144.71187566058336,1.98
PE,2017,4,13466,27.231487429322414,45.70962932467329,2.44
PA,2021,10,21129,24.53396813880991,144.0257287098239,2.27
PA,2016,9,9575,29.195275149541054,85.823006096254,1.78
RS,2020,10,14307,18.936885412722553,130.64105222214576,2.21
MG,2017,10,3860,25.270937365599565,107.59759389718175,2.21
BA,2017,12,17301,22.31010699736235,91.39879764926306,2.4
SP,2023,1,3391,25.242825652540805,126.96050669923098,2.28
GO,2021,2,15991,24.752568754789195,83.34328349210395,2.3
PR,2019,5,11595,25.52899862700007,154.0146379060721,1.97
CE,2021,3,11396,26.932746440328568,162.2365583715212,2.04
SC,2023,2,10498,28.16937773928548,72.64630717392012,2.02
SP,2015,1,5493,29.85516951121085,91.63860153255365,1.62
SC,2021,10,5758,24.047382903172117,81.29276794960458,2.49
PA,2020,3,16182,22.37295007916906,118.76276283719785,1.76
PE,2023,1,12059,20.322534693954832,165.50281076865863,2.18
RS,2015,12,10462,25.304659021090753,16.62155120258656,2.0
RS,2018,1,14216,26.50475204228026,29.084854591307177,2.03
SP,2023,12,12506,19.954656752906676,95.8237161907152,2.3
MG,2018,1,8035,27.433994952746218,109.2965147528583,1.87
RS,2017,8,24304,23.695949068848563,52.93534319317092,2.24
PA,2023,3,15703,20.23254964727302,109.03701076641704,2.24
SC,2016,11,12635,21.455138416516057,62.952166647191824,1.87
CE,2018,1,9431,21.170271712068665,77.66112851819302,2.37
CE,2020,7,16763,21.223634255702827,163.48146102917022,2.51
GO,2016,10,8062,25.709704189327926,82.843344347015,2.71
GO,2022,3,7641,26.59148318606565,81.96375900206931,2.02
BA,2022,8,20466,29.097436744569606,106.5880938000195,2.16
SP,2015,4,12153,21.90533330298451,154.61453510123667,2.18
SC,2017,4,8183,25.028868802365917,97.84888385178704,2.3
MG,2023,5,12028,22.05892259910403,72.08794717833047,2.62
GO,2019,6,16250,24.060371708987123,128.95626935712534,2.25
PR,2020,7,15106,19.558858838023024,140.63678323509532,2.25
RS,2018,4,16871,20.63040857898066,157.23307297998082,1.77
MG,2016,8,5752,26.409181465976335,98.21686731890823,2.71
GO,2022,6,16745,19.54960214368275,123.75875784470435,1.96
SC,2020,1,11104,25.844492903033068,139.51958050930017,1.3
MG,2019,1,12445,21.971552843844847,109.09314566275116,1.42
MG,2023,9,18047,18.22339084588036,165.97206678355778,2.2
SC,2015,10,15513,16.38429198170559,132.5692080252962,1.72
GO,2019,6,13755,28.390384039660027,194.14328748201845,2.12
SC,2020,10,2080,18.28375059595237,145.88552622801265,1.65
PE,2019,8,11772,23.806882151957822,3.664520170952869,2.19
PE,2020,7,8076,25.061852383130947,80.08139314611311,2.27
CE,2020,12,15555,20.06039331286059,19.107742512155653,2.15
CE,2021,6,16954,22.339423894939333,68.05896825888428,1.89
SC,2018,4,10489,25.436471730023438,81.43189353340547,2.36
CE,2022,7,8664,24.87994855446142,143.43630125219082,1.98
GO,2021,9,19781,22.618273300577236,78.01720724332583,2.04
CE,2023,11,8984,24.710713889025964,169.7104127307445,1.95
SP,2021,10,6027,23.69329600744327,66.57344117873227,2.02
SP,2017,10,7836,21.088750261312416,85.57608985580495,2.66
GO,2017,7,9225,27.601471370321192,38.01449000148256,2.1
RS,2022,1,7693,24.6222617548843,172.2274037739711,1.72
SP,2019,10,16226,18.47390646828279,178.91683476693507,1.81
PE,2018,9,1010,25.56502394751524,93.3937562442918,2.02
SC,2022,4,7587,22.153452450019095,25.966711065165455,1.86
PE,2020,3,11762,23.13169142805572,89.59064281093926,2.38
GO,2016,4,13051,24.02458450259022,111.60773840817669,1.67
CE,2018,4,20459,21.62115749104171,68.25688116792075,2.06
CE,2018,10,19726,29.409113588683056,217.54260131173126,2.4
SP,2020,11,3996,19.520046824194736,191.26707328153054,1.91
PA,2020,2,2459,24.170062431895314,12.558938026062663,2.23
BA,2015,12,12124,25.14405474346475,42.309815338204636,2.09
CE,2022,1,8634,24.123638325084006,122.93614226010332,2.09
RS,2020,12,6039,23.427042574566087,46.40608199636351,2.25
BA,2017,10,12080,22.868960151039627,109.14525797291269,1.54
PE,2023,12,13153,21.59046016260609,100.53521633581235,2.46
SP,2016,1,7805,21.53726052548148,98.02160871010243,1.53
GO,2022,8,8879,27.475630353803343,150.93999900765078,2.44
PR,2017,2,8189,22.674759829509227,190.37096897112883,2.23
GO,2019,12,9942,30.396557000419136,119.8038763984292,2.24
RS,2020,10,14707,26.006820956387305,39.396035244521656,2.58
GO,2020,5,6610,15.997110856180726,107.19428133258711,2.46
SC,2018,12,8796,26.649777048682697,70.79244700994539,2.34
PA,2017,4,10003,23.840520582832255,199.6136735870803,2.01
RS,2018,8,11966,19.83014475784853,134.65807589014685,1.99
BA,2015,2,13379,27.912765599477886,120.12597216221167,2.35
PE,2018,10,22211,22.692249199639416,132.4802956750158,2.24
SP,2015,9,14860,22.43720291915465,98.08183465470239,2.19
SC,2015,7,14979,25.12557005082688,162.60275457790397,2.08
MG,2020,7,10666,27.4284910186687,71.45554998903737,1.98
